35.000,134.000
34.000,133.000
33.000,132.000
32.000,131.000
31.000,130.000
30.000,129.000
29.000,128.000
28.000,127.000
27.000,126.000
26.000,125.000
25.000,124.000
24.000,123.000
23.000,122.000
22.000,121.000
22.000,120.000
21.000,119.000
21.000,118.000
20.000,117.000
20.000,116.000
20.000,115.000
20.000,114.000
20.000,113.000
20.000,112.000
20.000,111.000
20.000,110.000
21.000,109.000
21.000,108.000
22.000,107.000
22.000,106.000
22.000,105.000
22.000,104.000
22.000,103.000
22.000,102.000
23.000,101.000
23.000,100.000
23.000,99.000
23.000,98.000
23.000,97.000
23.000,96.000
24.000,95.000
24.000,96.000
24.000,97.000
24.000,98.000
24.000,99.000
24.000,100.000
24.000,101.000
23.000,102.000
23.000,103.000
23.000,104.000
24.000,103.000
24.000,102.000
25.000,101.000
25.000,100.000
25.000,99.000
25.000,98.000
25.000,97.000
25.000,96.000
25.000,95.000
25.000,94.000
26.000,94.000
26.000,95.000
26.000,96.000
26.000,97.000
26.000,98.000
26.000,99.000
26.000,100.000
27.000,100.000
27.000,99.000
27.000,98.000
27.000,97.000
27.000,96.000
27.000,95.000
27.000,94.000
27.000,93.000
28.000,93.000
28.000,94.000
28.000,95.000
28.000,96.000
28.000,97.000
28.000,98.000
28.000,99.000
29.000,98.000
29.000,97.000
29.000,96.000
29.000,95.000
29.000,94.000
29.000,93.000
29.000,92.000
30.000,92.000
30.000,93.000
30.000,94.000
30.000,95.000
30.000,96.000
30.000,97.000
30.000,98.000
31.000,97.000
31.000,96.000
31.000,95.000
31.000,94.000
31.000,93.000
31.000,92.000
32.000,91.000
33.000,91.000
32.000,92.000
32.000,93.000
32.000,94.000
32.000,95.000
32.000,96.000
32.000,97.000
33.000,97.000
33.000,96.000
33.000,95.000
33.000,94.000
33.000,93.000
33.000,92.000
34.000,91.000
35.000,91.000
34.000,92.000
34.000,93.000
34.000,94.000
34.000,95.000
34.000,96.000
34.000,97.000
35.000,96.000
35.000,95.000
35.000,94.000
35.000,93.000
35.000,92.000
36.000,91.000
36.000,92.000
36.000,93.000
36.000,94.000
36.000,95.000
36.000,96.000
37.000,96.000
37.000,95.000
37.000,94.000
37.000,93.000
37.000,92.000
37.000,91.000
37.000,90.000
38.000,90.000
39.000,90.000
38.000,91.000
38.000,92.000
38.000,93.000
38.000,94.000
38.000,95.000
38.000,96.000
39.000,96.000
39.000,95.000
39.000,94.000
39.000,93.000
39.000,92.000
39.000,91.000
40.000,90.000
41.000,90.000
40.000,91.000
40.000,92.000
40.000,93.000
40.000,94.000
40.000,95.000
40.000,96.000
41.000,96.000
41.000,95.000
41.000,94.000
41.000,93.000
41.000,92.000
41.000,91.000
42.000,90.000
42.000,91.000
43.000,90.000
43.000,91.000
42.000,92.000
42.000,93.000
42.000,94.000
42.000,95.000
42.000,96.000
43.000,96.000
43.000,95.000
43.000,94.000
43.000,93.000
43.000,92.000
44.000,91.000
45.000,91.000
44.000,92.000
44.000,93.000
44.000,94.000
44.000,95.000
44.000,96.000
45.000,96.000
45.000,95.000
45.000,94.000
45.000,93.000
45.000,92.000
46.000,91.000
47.000,91.000
46.000,92.000
46.000,93.000
46.000,94.000
46.000,95.000
46.000,96.000
46.000,97.000
47.000,97.000
47.000,96.000
47.000,95.000
47.000,94.000
47.000,93.000
47.000,92.000
48.000,91.000
48.000,92.000
49.000,92.000
48.000,93.000
48.000,94.000
48.000,95.000
48.000,96.000
48.000,97.000
49.000,98.000
49.000,97.000
49.000,96.000
49.000,95.000
49.000,94.000
49.000,93.000
50.000,92.000
50.000,93.000
51.000,92.000
51.000,93.000
50.000,94.000
50.000,95.000
50.000,96.000
50.000,97.000
50.000,98.000
51.000,99.000
51.000,98.000
51.000,97.000
51.000,96.000
51.000,95.000
51.000,94.000
52.000,93.000
52.000,94.000
53.000,93.000
53.000,94.000
52.000,95.000
52.000,96.000
52.000,97.000
52.000,98.000
52.000,99.000
53.000,100.000
53.000,99.000
53.000,98.000
53.000,97.000
53.000,96.000
53.000,95.000
54.000,94.000
54.000,95.000
55.000,95.000
54.000,96.000
54.000,97.000
54.000,98.000
54.000,99.000
54.000,100.000
54.000,101.000
55.000,102.000
55.000,101.000
55.000,100.000
55.000,99.000
55.000,98.000
55.000,97.000
55.000,96.000
56.000,95.000
56.000,96.000
56.000,97.000
57.000,96.000
57.000,97.000
56.000,98.000
56.000,99.000
56.000,100.000
56.000,101.000
56.000,102.000
57.000,103.000
58.000,102.000
58.000,101.000
59.000,100.000
59.000,99.000
58.000,100.000
58.000,99.000
58.000,98.000
58.000,97.000
57.000,98.000
57.000,99.000
57.000,100.000
57.000,101.000
57.000,102.000
56.000,103.000
56.000,104.000
57.000,104.000
58.000,105.000
59.000,104.000
59.000,103.000
60.000,102.000
60.000,101.000
60.000,100.000
59.000,101.000
59.000,102.000
58.000,103.000
58.000,104.000
57.000,105.000
57.000,106.000
58.000,106.000
58.000,107.000
58.000,108.000
58.000,109.000
58.000,110.000
59.000,109.000
59.000,108.000
59.000,107.000
59.000,106.000
59.000,105.000
60.000,104.000
60.000,103.000
61.000,102.000
61.000,103.000
61.000,104.000
60.000,105.000
60.000,106.000
60.000,107.000
60.000,108.000
60.000,109.000
59.000,110.000
59.000,111.000
59.000,112.000
59.000,113.000
59.000,114.000
58.000,114.000
58.000,115.000
59.000,115.000
59.000,116.000
58.000,116.000
58.000,117.000
58.000,118.000
58.000,119.000
59.000,120.000
59.000,119.000
59.000,118.000
59.000,117.000
60.000,116.000
60.000,115.000
60.000,114.000
60.000,113.000
60.000,112.000
60.000,111.000
60.000,110.000
61.000,109.000
61.000,108.000
61.000,107.000
61.000,106.000
61.000,105.000
62.000,104.000
62.000,105.000
62.000,106.000
62.000,107.000
62.000,108.000
62.000,109.000
61.000,110.000
61.000,111.000
61.000,112.000
61.000,113.000
61.000,114.000
61.000,115.000
61.000,116.000
60.000,117.000
60.000,118.000
60.000,119.000
60.000,120.000
59.000,121.000
59.000,122.000
59.000,123.000
58.000,124.000
58.000,125.000
58.000,126.000
59.000,125.000
59.000,124.000
60.000,123.000
60.000,122.000
60.000,121.000
61.000,120.000
61.000,119.000
61.000,118.000
61.000,117.000
62.000,116.000
62.000,115.000
62.000,114.000
62.000,113.000
62.000,112.000
62.000,111.000
62.000,110.000
63.000,109.000
63.000,110.000
63.000,111.000
63.000,112.000
63.000,113.000
63.000,114.000
63.000,115.000
63.000,116.000
62.000,117.000
62.000,118.000
62.000,119.000
62.000,120.000
61.000,121.000
61.000,122.000
61.000,123.000
60.000,124.000
60.000,125.000
59.000,126.000
58.000,127.000
57.000,128.000
56.000,129.000
55.000,130.000
54.000,131.000
53.000,131.000
52.000,132.000
51.000,132.000
50.000,133.000
49.000,133.000
48.000,133.000
47.000,134.000
46.000,134.000
45.000,134.000
44.000,134.000
43.000,134.000
42.000,134.000
41.000,134.000
40.000,134.000
39.000,134.000
38.000,134.000
37.000,134.000
36.000,134.000
35.000,133.000
34.000,132.000
33.000,131.000
32.000,130.000
31.000,129.000
30.000,128.000
29.000,127.000
28.000,128.000
29.000,129.000
30.000,130.000
31.000,131.000
32.000,132.000
33.000,133.000
34.000,134.000
33.000,134.000
32.000,133.000
31.000,133.000
31.000,132.000
30.000,133.000
30.000,132.000
30.000,131.000
29.000,132.000
29.000,131.000
29.000,130.000
28.000,131.000
28.000,132.000
27.000,132.000
27.000,131.000
28.000,130.000
28.000,129.000
27.000,130.000
27.000,129.000
27.000,128.000
27.000,127.000
26.000,128.000
26.000,129.000
26.000,130.000
26.000,131.000
25.000,130.000
25.000,129.000
25.000,128.000
26.000,127.000
26.000,126.000
25.000,127.000
25.000,126.000
25.000,125.000
24.000,126.000
24.000,127.000
24.000,128.000
24.000,129.000
24.000,130.000
23.000,129.000
23.000,128.000
23.000,127.000
23.000,126.000
24.000,125.000
24.000,124.000
23.000,125.000
23.000,124.000
23.000,123.000
22.000,124.000
22.000,125.000
22.000,126.000
22.000,127.000
22.000,128.000
21.000,127.000
21.000,126.000
21.000,125.000
21.000,124.000
22.000,123.000
22.000,122.000
21.000,123.000
21.000,122.000
21.000,121.000
21.000,120.000
20.000,121.000
20.000,122.000
20.000,123.000
20.000,124.000
20.000,125.000
19.000,124.000
19.000,123.000
19.000,122.000
18.000,122.000
18.000,121.000
19.000,120.000
19.000,119.000
20.000,118.000
20.000,119.000
20.000,120.000
19.000,121.000
18.000,120.000
18.000,119.000
19.000,118.000
19.000,117.000
19.000,116.000
19.000,115.000
19.000,114.000
19.000,113.000
19.000,112.000
19.000,111.000
19.000,110.000
19.000,109.000
20.000,108.000
21.000,107.000
21.000,106.000
21.000,105.000
21.000,104.000
21.000,103.000
21.000,102.000
22.000,101.000
22.000,100.000
22.000,99.000
22.000,98.000
22.000,97.000
21.000,98.000
20.000,99.000
21.000,99.000
21.000,100.000
21.000,101.000
20.000,101.000
20.000,100.000
19.000,101.000
20.000,102.000
20.000,103.000
20.000,104.000
20.000,105.000
20.000,106.000
20.000,107.000
19.000,107.000
19.000,106.000
19.000,105.000
19.000,104.000
19.000,103.000
19.000,102.000
18.000,103.000
18.000,104.000
18.000,105.000
18.000,106.000
17.000,107.000
18.000,108.000
18.000,109.000
18.000,110.000
18.000,111.000
18.000,112.000
18.000,113.000
18.000,114.000
18.000,115.000
18.000,116.000
18.000,117.000
18.000,118.000
17.000,119.000
17.000,118.000
17.000,117.000
17.000,116.000
17.000,115.000
17.000,114.000
17.000,113.000
17.000,112.000
17.000,111.000
17.000,110.000
17.000,109.000
17.000,108.000
18.000,19.000
19.000,20.000
20.000,21.000
21.000,22.000
22.000,23.000
23.000,24.000
24.000,25.000
25.000,25.000
26.000,25.000
27.000,25.000
28.000,25.000
29.000,25.000
30.000,25.000
31.000,25.000
32.000,25.000
33.000,25.000
34.000,25.000
35.000,25.000
36.000,26.000
37.000,27.000
38.000,28.000
39.000,29.000
40.000,30.000
40.000,31.000
40.000,32.000
40.000,33.000
40.000,34.000
40.000,35.000
40.000,36.000
40.000,37.000
40.000,38.000
40.000,39.000
40.000,40.000
40.000,41.000
40.000,42.000
41.000,43.000
41.000,44.000
41.000,45.000
42.000,46.000
43.000,47.000
44.000,48.000
45.000,48.000
46.000,49.000
47.000,49.000
48.000,49.000
47.000,50.000
48.000,51.000
48.000,50.000
49.000,49.000
50.000,49.000
49.000,50.000
49.000,51.000
49.000,52.000
50.000,53.000
50.000,52.000
50.000,51.000
50.000,50.000
51.000,49.000
51.000,50.000
51.000,51.000
51.000,52.000
51.000,53.000
52.000,52.000
52.000,51.000
52.000,50.000
52.000,49.000
52.000,48.000
53.000,48.000
53.000,49.000
53.000,50.000
53.000,51.000
53.000,52.000
54.000,52.000
54.000,51.000
54.000,50.000
54.000,49.000
54.000,48.000
54.000,47.000
55.000,46.000
56.000,46.000
57.000,45.000
56.000,45.000
56.000,44.000
57.000,43.000
57.000,44.000
58.000,43.000
58.000,44.000
58.000,45.000
57.000,46.000
57.000,47.000
57.000,48.000
57.000,49.000
57.000,50.000
57.000,51.000
56.000,51.000
56.000,50.000
56.000,49.000
56.000,48.000
56.000,47.000
55.000,47.000
55.000,48.000
55.000,49.000
55.000,50.000
55.000,51.000
55.000,52.000
54.000,53.000
53.000,53.000
52.000,53.000
51.000,54.000
50.000,55.000
49.000,54.000
48.000,53.000
47.000,52.000
46.000,51.000
45.000,50.000
44.000,49.000
43.000,48.000
42.000,47.000
41.000,46.000
40.000,45.000
40.000,44.000
40.000,43.000
39.000,42.000
39.000,41.000
39.000,40.000
39.000,39.000
39.000,38.000
39.000,37.000
39.000,36.000
39.000,35.000
39.000,34.000
39.000,33.000
39.000,32.000
39.000,31.000
39.000,30.000
40.000,29.000
40.000,28.000
40.000,27.000
40.000,26.000
41.000,25.000
41.000,24.000
41.000,23.000
41.000,22.000
41.000,21.000
41.000,20.000
42.000,19.000
43.000,19.000
42.000,20.000
42.000,21.000
42.000,22.000
42.000,23.000
42.000,24.000
42.000,25.000
43.000,25.000
43.000,24.000
43.000,23.000
43.000,22.000
43.000,21.000
43.000,20.000
44.000,19.000
45.000,19.000
44.000,20.000
44.000,21.000
44.000,22.000
44.000,23.000
44.000,24.000
44.000,25.000
45.000,25.000
45.000,24.000
45.000,23.000
45.000,22.000
45.000,21.000
45.000,20.000
46.000,19.000
47.000,19.000
46.000,20.000
46.000,21.000
46.000,22.000
46.000,23.000
46.000,24.000
46.000,25.000
47.000,25.000
47.000,24.000
47.000,23.000
47.000,22.000
47.000,21.000
47.000,20.000
48.000,19.000
49.000,19.000
48.000,20.000
48.000,21.000
48.000,22.000
48.000,23.000
48.000,24.000
48.000,25.000
49.000,25.000
49.000,24.000
49.000,23.000
49.000,22.000
49.000,21.000
49.000,20.000
50.000,19.000
51.000,19.000
50.000,20.000
50.000,21.000
50.000,22.000
50.000,23.000
50.000,24.000
50.000,25.000
51.000,25.000
51.000,24.000
51.000,23.000
51.000,22.000
51.000,21.000
51.000,20.000
52.000,19.000
53.000,19.000
52.000,20.000
52.000,21.000
52.000,22.000
52.000,23.000
52.000,24.000
52.000,25.000
53.000,25.000
53.000,24.000
53.000,23.000
53.000,22.000
53.000,21.000
53.000,20.000
54.000,19.000
55.000,19.000
54.000,20.000
54.000,21.000
54.000,22.000
54.000,23.000
54.000,24.000
54.000,25.000
55.000,25.000
55.000,24.000
55.000,23.000
55.000,22.000
55.000,21.000
55.000,20.000
56.000,19.000
57.000,19.000
56.000,20.000
56.000,21.000
56.000,22.000
56.000,23.000
56.000,24.000
56.000,25.000
57.000,25.000
57.000,24.000
57.000,23.000
57.000,22.000
57.000,21.000
57.000,20.000
58.000,19.000
59.000,19.000
58.000,20.000
58.000,21.000
58.000,22.000
58.000,23.000
58.000,24.000
58.000,25.000
58.000,26.000
58.000,27.000
58.000,28.000
58.000,29.000
58.000,30.000
58.000,31.000
58.000,32.000
58.000,33.000
58.000,34.000
58.000,35.000
58.000,36.000
58.000,37.000
58.000,38.000
58.000,39.000
57.000,39.000
57.000,40.000
58.000,40.000
58.000,41.000
57.000,42.000
57.000,41.000
58.000,42.000
59.000,41.000
59.000,40.000
59.000,39.000
59.000,38.000
59.000,37.000
59.000,36.000
59.000,35.000
59.000,34.000
59.000,33.000
59.000,32.000
59.000,31.000
59.000,30.000
59.000,29.000
59.000,28.000
59.000,27.000
59.000,26.000
59.000,25.000
59.000,24.000
59.000,23.000
59.000,22.000
59.000,21.000
59.000,20.000
60.000,19.000
61.000,19.000
60.000,20.000
60.000,21.000
60.000,22.000
60.000,23.000
60.000,24.000
60.000,25.000
60.000,26.000
60.000,27.000
60.000,28.000
60.000,29.000
60.000,30.000
60.000,31.000
60.000,32.000
60.000,33.000
60.000,34.000
60.000,35.000
60.000,36.000
60.000,37.000
60.000,38.000
60.000,39.000
60.000,40.000
60.000,41.000
59.000,42.000
59.000,43.000
59.000,44.000
59.000,45.000
58.000,46.000
58.000,47.000
58.000,48.000
58.000,49.000
59.000,48.000
59.000,47.000
59.000,46.000
60.000,45.000
60.000,44.000
60.000,43.000
60.000,42.000
61.000,41.000
61.000,40.000
61.000,39.000
61.000,38.000
61.000,37.000
61.000,36.000
61.000,35.000
61.000,34.000
61.000,33.000
61.000,32.000
61.000,31.000
61.000,30.000
61.000,29.000
61.000,28.000
61.000,27.000
61.000,26.000
61.000,25.000
61.000,24.000
61.000,23.000
61.000,22.000
61.000,21.000
61.000,20.000
62.000,19.000
62.000,20.000
62.000,21.000
62.000,22.000
62.000,23.000
62.000,24.000
62.000,25.000
62.000,26.000
62.000,27.000
62.000,28.000
62.000,29.000
62.000,30.000
62.000,31.000
62.000,32.000
62.000,33.000
62.000,34.000
62.000,35.000
62.000,36.000
62.000,37.000
62.000,38.000
62.000,39.000
62.000,40.000
62.000,41.000
61.000,42.000
61.000,43.000
61.000,44.000
61.000,45.000
60.000,46.000
60.000,47.000
60.000,48.000
59.000,49.000
58.000,50.000
58.000,51.000
57.000,52.000
56.000,52.000
55.000,53.000
54.000,54.000
53.000,54.000
52.000,54.000
51.000,55.000
50.000,54.000
49.000,53.000
48.000,52.000
47.000,51.000
46.000,50.000
45.000,49.000
44.000,50.000
45.000,51.000
46.000,52.000
47.000,53.000
48.000,54.000
49.000,55.000
48.000,55.000
47.000,55.000
47.000,54.000
46.000,55.000
46.000,54.000
46.000,53.000
45.000,54.000
45.000,53.000
45.000,52.000
44.000,53.000
44.000,54.000
43.000,54.000
43.000,53.000
44.000,52.000
44.000,51.000
43.000,52.000
43.000,51.000
43.000,50.000
43.000,49.000
42.000,50.000
42.000,51.000
42.000,52.000
42.000,53.000
41.000,52.000
41.000,51.000
41.000,50.000
42.000,49.000
42.000,48.000
41.000,49.000
41.000,48.000
41.000,47.000
40.000,48.000
40.000,49.000
40.000,50.000
40.000,51.000
39.000,50.000
39.000,49.000
38.000,48.000
39.000,48.000
40.000,47.000
40.000,46.000
39.000,47.000
39.000,46.000
39.000,45.000
39.000,44.000
39.000,43.000
38.000,44.000
38.000,45.000
38.000,46.000
38.000,47.000
37.000,46.000
37.000,45.000
37.000,44.000
38.000,43.000
38.000,42.000
38.000,41.000
38.000,40.000
38.000,39.000
38.000,38.000
38.000,37.000
38.000,36.000
38.000,35.000
38.000,34.000
38.000,33.000
38.000,32.000
38.000,31.000
38.000,30.000
38.000,29.000
39.000,28.000
39.000,27.000
39.000,26.000
40.000,25.000
40.000,24.000
40.000,23.000
40.000,22.000
40.000,21.000
40.000,20.000
41.000,19.000
40.000,19.000
39.000,20.000
39.000,21.000
39.000,22.000
39.000,23.000
39.000,24.000
39.000,25.000
38.000,26.000
38.000,27.000
37.000,28.000
37.000,29.000
37.000,30.000
37.000,31.000
37.000,32.000
37.000,33.000
37.000,34.000
37.000,35.000
37.000,36.000
37.000,37.000
37.000,38.000
37.000,39.000
37.000,40.000
37.000,41.000
37.000,42.000
37.000,43.000
36.000,44.000
36.000,45.000
35.000,46.000
35.000,47.000
34.000,48.000
34.000,47.000
34.000,46.000
35.000,45.000
35.000,44.000
36.000,43.000
36.000,42.000
36.000,41.000
35.000,40.000
36.000,40.000
35.000,39.000
36.000,39.000
35.000,38.000
36.000,38.000
36.000,37.000
36.000,36.000
36.000,35.000
36.000,34.000
36.000,33.000
36.000,32.000
36.000,31.000
36.000,30.000
36.000,29.000
36.000,28.000
36.000,27.000
37.000,26.000
38.000,25.000
38.000,24.000
38.000,23.000
38.000,22.000
38.000,21.000
38.000,20.000
39.000,19.000
38.000,19.000
37.000,20.000
37.000,21.000
37.000,22.000
37.000,23.000
37.000,24.000
37.000,25.000
36.000,25.000
36.000,24.000
36.000,23.000
36.000,22.000
36.000,21.000
36.000,20.000
37.000,19.000
36.000,19.000
35.000,20.000
35.000,21.000
35.000,22.000
35.000,23.000
35.000,24.000
34.000,24.000
34.000,23.000
34.000,22.000
34.000,21.000
34.000,20.000
35.000,19.000
34.000,19.000
33.000,20.000
33.000,21.000
33.000,22.000
33.000,23.000
33.000,24.000
32.000,24.000
32.000,23.000
32.000,22.000
32.000,21.000
32.000,20.000
33.000,19.000
32.000,19.000
31.000,20.000
31.000,21.000
31.000,22.000
31.000,23.000
31.000,24.000
30.000,24.000
30.000,23.000
30.000,22.000
30.000,21.000
30.000,20.000
31.000,19.000
30.000,19.000
29.000,20.000
29.000,21.000
29.000,22.000
29.000,23.000
29.000,24.000
28.000,24.000
28.000,23.000
28.000,22.000
28.000,21.000
28.000,20.000
29.000,19.000
28.000,19.000
27.000,20.000
27.000,21.000
27.000,22.000
27.000,23.000
27.000,24.000
26.000,24.000
26.000,23.000
26.000,22.000
26.000,21.000
26.000,20.000
27.000,19.000
26.000,19.000
25.000,20.000
25.000,21.000
25.000,22.000
25.000,23.000
25.000,24.000
24.000,24.000
24.000,23.000
24.000,22.000
24.000,21.000
24.000,20.000
25.000,19.000
24.000,19.000
23.000,20.000
23.000,21.000
23.000,22.000
23.000,23.000
22.000,24.000
23.000,25.000
22.000,26.000
22.000,27.000
22.000,28.000
22.000,29.000
22.000,30.000
22.000,31.000
22.000,32.000
22.000,33.000
22.000,34.000
22.000,35.000
22.000,36.000
22.000,37.000
22.000,38.000
22.000,39.000
22.000,40.000
23.000,41.000
23.000,42.000
24.000,43.000
25.000,44.000
26.000,45.000
27.000,46.000
28.000,47.000
29.000,48.000
30.000,49.000
31.000,50.000
32.000,49.000
33.000,49.000
33.000,48.000
33.000,47.000
33.000,46.000
34.000,45.000
34.000,44.000
35.000,43.000
35.000,42.000
35.000,41.000
34.000,42.000
33.000,43.000
34.000,43.000
33.000,44.000
33.000,45.000
32.000,46.000
32.000,47.000
32.000,48.000
31.000,49.000
31.000,48.000
31.000,47.000
31.000,46.000
32.000,45.000
32.000,44.000
31.000,45.000
31.000,44.000
30.000,45.000
30.000,46.000
30.000,47.000
30.000,48.000
29.000,49.000
30.000,50.000
29.000,51.000
29.000,50.000
28.000,51.000
28.000,50.000
28.000,49.000
28.000,48.000
29.000,47.000
29.000,46.000
29.000,45.000
28.000,46.000
28.000,45.000
27.000,45.000
26.000,46.000
27.000,47.000
27.000,48.000
27.000,49.000
27.000,50.000
27.000,51.000
26.000,51.000
26.000,50.000
26.000,49.000
26.000,48.000
26.000,47.000
25.000,48.000
25.000,49.000
25.000,50.000
24.000,50.000
24.000,49.000
24.000,48.000
25.000,47.000
25.000,46.000
25.000,45.000
24.000,46.000
24.000,47.000
23.000,48.000
23.000,49.000
23.000,50.000
22.000,49.000
22.000,48.000
23.000,47.000
23.000,46.000
24.000,45.000
24.000,44.000
23.000,45.000
23.000,44.000
23.000,43.000
22.000,44.000
22.000,45.000
22.000,46.000
22.000,47.000
21.000,48.000
21.000,47.000
21.000,46.000
21.000,45.000
21.000,44.000
22.000,43.000
22.000,42.000
22.000,41.000
21.000,42.000
21.000,43.000
20.000,44.000
20.000,45.000
20.000,46.000
20.000,47.000
19.000,46.000
19.000,45.000
19.000,44.000
20.000,43.000
20.000,42.000
21.000,41.000
21.000,40.000
21.000,39.000
20.000,40.000
20.000,41.000
19.000,42.000
19.000,43.000
18.000,43.000
18.000,42.000
19.000,41.000
19.000,40.000
18.000,41.000
18.000,40.000
18.000,39.000
18.000,38.000
18.000,37.000
18.000,36.000
19.000,37.000
19.000,38.000
19.000,39.000
20.000,39.000
20.000,38.000
20.000,37.000
21.000,38.000
21.000,37.000
21.000,36.000
21.000,35.000
21.000,34.000
21.000,33.000
20.000,34.000
20.000,35.000
20.000,36.000
19.000,36.000
19.000,35.000
19.000,34.000
18.000,35.000
18.000,34.000
18.000,33.000
18.000,32.000
18.000,31.000
18.000,30.000
19.000,31.000
19.000,32.000
19.000,33.000
20.000,33.000
20.000,32.000
20.000,31.000
21.000,32.000
21.000,31.000
21.000,30.000
21.000,29.000
21.000,28.000
21.000,27.000
20.000,28.000
20.000,29.000
20.000,30.000
19.000,30.000
19.000,29.000
19.000,28.000
18.000,29.000
18.000,28.000
18.000,27.000
18.000,26.000
18.000,25.000
18.000,24.000
19.000,25.000
19.000,26.000
19.000,27.000
20.000,27.000
20.000,26.000
20.000,25.000
21.000,26.000
22.000,25.000
21.000,25.000
21.000,24.000
21.000,23.000
22.000,22.000
22.000,21.000
22.000,20.000
23.000,19.000
22.000,19.000
21.000,20.000
21.000,21.000
20.000,22.000
20.000,23.000
20.000,24.000
19.000,24.000
19.000,23.000
18.000,23.000
18.000,22.000
18.000,21.000
19.000,22.000
19.000,21.000
20.000,20.000
21.000,19.000
20.000,19.000
19.000,19.000
18.000,20.000
18.000,63.000
19.000,64.000
20.000,65.000
21.000,66.000
21.000,67.000
21.000,68.000
22.000,69.000
23.000,70.000
24.000,71.000
25.000,72.000
26.000,73.000
27.000,74.000
28.000,75.000
29.000,75.000
30.000,75.000
31.000,75.000
32.000,75.000
33.000,75.000
34.000,75.000
35.000,75.000
36.000,75.000
37.000,75.000
38.000,75.000
39.000,75.000
40.000,75.000
41.000,75.000
42.000,75.000
43.000,75.000
44.000,75.000
45.000,75.000
46.000,75.000
47.000,75.000
48.000,75.000
49.000,75.000
50.000,75.000
51.000,75.000
52.000,75.000
53.000,75.000
54.000,75.000
55.000,75.000
56.000,75.000
57.000,75.000
58.000,76.000
58.000,77.000
59.000,77.000
60.000,78.000
61.000,79.000
62.000,80.000
62.000,81.000
61.000,81.000
61.000,80.000
62.000,79.000
62.000,78.000
62.000,77.000
62.000,76.000
62.000,75.000
62.000,74.000
62.000,73.000
62.000,72.000
62.000,71.000
62.000,70.000
62.000,69.000
62.000,68.000
62.000,67.000
62.000,66.000
62.000,65.000
62.000,64.000
62.000,63.000
61.000,64.000
61.000,65.000
61.000,66.000
61.000,67.000
61.000,68.000
61.000,69.000
61.000,70.000
61.000,71.000
61.000,72.000
61.000,73.000
61.000,74.000
61.000,75.000
61.000,76.000
61.000,77.000
61.000,78.000
60.000,79.000
60.000,80.000
60.000,81.000
59.000,81.000
58.000,81.000
58.000,80.000
59.000,80.000
59.000,79.000
58.000,79.000
58.000,78.000
59.000,78.000
